# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0.01,1.1678914e-4,0.0233615,2.3372575,0.0233615,2.3372575,0,0,0,0,0,0,43.5,-120,9.8005961,0,0,0,0,2.7996384e4,4907.6407068,34.0887393,0.1091298,NaN,237.562642,NaN,6.9745633e-5,5142.5525895,339.8160167,1.0407182e-5,1.7428149,1.7428149,1.6095572,0.0132577,0.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4714208e-6,16.129,204.3171233,90,0,0,6.0299992,858.3245579,334.9530795,0.01,0.001997
0.02,0.0016811,0.2895171,26.6188577,0.2895171,26.6188577,0,0,0,0,0,0,43.5,-120,9.8005961,0,0,0,0,2.7991279e4,4902.5364136,34.0841172,0.1091254,NaN,237.5456335,NaN,8.6435126e-4,6.3731176e4,1019.42805,9.4749243e-4,1.033112,1.033112,0.8998318,0.0132801,0.1200001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0628092e-5,16.129,204.3171233,90,0,0,6.0299891,858.3243915,334.9530734,0.01,0.0026381
0.03,0.0071214,0.7985545,50.9091762,0.7985545,50.9091762,0,0,0,0,0,0,43.5,-120,9.8005961,0,0,0,0,2.7986175e4,4897.4321204,34.0794935,0.109121,NaN,237.5286188,NaN,0.0023841,1.7578511e5,1699.0400833,0.0057744,0.8275973,0.8275973,0.6942985,0.0132981,0.1200007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.4479296e-5,16.129,204.3171233,90,0,0,6.0299537,858.3238128,334.9530519,0.01,0.0031223
0.04,0.0182657,1.4303418,63.191904,1.4303418,63.191904,0,0,0,0,0,0,43.5,-120,9.8005961,0,0,0,0,2.7975918e4,4887.1754763,34.0701978,0.1091121,NaN,237.4944104,NaN,0.0042703,3.1485961e5,2042.0487833,0.0165628,0.7399038,0.7399038,0.6065886,0.0133129,0.1200024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5131625e-4,16.129,204.3171233,90,0,0,6.0298813,858.3226274,334.9530081,0.01,0.0035256
0.05,0.0357406,2.064682,63.4471552,2.064682,63.4471552,0,0,0,0,0,0,43.5,-120,9.800596,0,0,0,0,2.7965662e4,4876.9188323,34.0608954,0.1091033,NaN,237.460177,NaN,0.0061641,4.5449559e5,2048.45415,0.032321,0.6929476,0.6929476,0.5596179,0.0133248,0.1200049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1842327e-4,16.129,204.3171233,90,0,0,6.0297677,858.3207685,334.9529392,0.01,0.003936
0.06,0.0595716,2.7015753,63.7024226,2.7015753,63.7024226,0,0,0,0,0,0,43.5,-120,9.800596,0,0,0,0,2.7955405e4,4866.6621883,34.0515865,0.1090944,NaN,237.4259184,NaN,0.0080655,5.9469284e5,2054.8595167,0.0528599,0.6619345,0.6619345,0.5285906,0.0133354,0.1200085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.8580037e-4,16.129,204.3171233,90,0,0,6.0296128,858.3182336,334.9528453,0.01,0.0043455
0.07,0.0897844,3.3410174,63.9574024,3.3410174,63.9574024,0,0,0,0,0,0,43.5,-120,9.8005959,0,0,0,0,2.7945052e4,4856.3095645,34.0421839,0.1090855,NaN,237.3913137,NaN,0.0099746,7.3545022e5,2061.2492,0.0780701,0.6392212,0.6392212,0.5058628,0.0133454,0.1200129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.5344712e-4,16.129,204.3171233,90,0,0,6.0294164,858.3150198,334.9527263,0.01,0.0047007
0.08,0.1264043,3.9830042,64.2118451,3.9830042,64.2118451,0,0,0,0,0,0,43.5,-120,9.8005958,0,0,0,0,2.79347e4,4845.9569407,34.0327745,0.1090766,NaN,237.3566834,NaN,0.0118912,8.7676661e5,2067.6232,0.1078829,0.6215221,0.6215221,0.4881486,0.0133552,0.1200184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.2136308e-4,16.129,204.3171233,90,0,0,6.0291784,858.3111245,334.9525821,0.01,0.0050579
0.09,0.1694567,4.6275359,64.4663131,4.6275359,64.4663131,0,0,0,0,0,0,43.5,-120,9.8005957,0,0,0,0,2.7924347e4,4835.6043169,34.0233584,0.1090676,NaN,237.3220274,NaN,0.0138155,1.0186418e6,2073.9972,0.1422544,0.6071464,0.6071464,0.4737568,0.0133648,0.1200248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.8954827e-4,16.129,204.3171233,90,0,0,6.0288985,858.306545,334.9524125,0.01,0.0054188
0.1,0.2189672,5.2746083,64.7204727,5.2746083,64.7204727,0,0,0,0,0,0,43.5,-120,9.8005956,0,0,0,0,2.7913899e4,4825.1561963,34.0138487,0.1090586,NaN,237.2870257,NaN,0.0157473,1.1610747e6,2080.3547333,0.1811566,0.5951184,0.5951184,0.4617116,0.0133745,0.1200322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.5800223e-4,16.129,204.3171233,90,0,0,6.0285767,858.3012785,334.9522175,0.01,0.0057798
0.11,0.2749611,5.924217,64.9740707,5.924217,64.9740707,0,0,0,0,0,0,43.5,-120,9.8005954,0,0,0,0,2.7903451e4,4814.7080757,34.0043321,0.1090496,NaN,237.2519978,NaN,0.0176868,1.304064e6,2086.6958,0.2245731,0.5848276,0.5848276,0.4514026,0.0133844,0.1200407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.267245e-4,16.129,204.3171233,90,0,0,6.0282128,858.2953223,334.9519969,0.01,0.0061381
0.12,0.3374638,6.5763622,65.2276972,6.5763622,65.2276972,0,0,0,0,0,0,43.5,-120,9.8005953,0,0,0,0,2.7893003e4,4804.2599551,33.9948087,0.1090406,NaN,237.2169436,NaN,0.0196338,1.4476095e6,2093.0368667,0.2724961,0.575869,0.575869,0.4424244,0.0133944,0.1200501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.9571512e-4,16.129,204.3171233,90,0,0,6.0278065,858.2886738,334.9517507,0.01,0.006494
0.13,0.4065006,7.2310394,65.4809917,7.2310394,65.4809917,0,0,0,0,0,0,43.5,-120,9.8005951,0,0,0,0,2.788246e4,4793.7168434,33.9851918,0.1090315,NaN,237.1815441,NaN,0.0215883,1.59171e6,2099.3607333,0.3249241,0.5679608,0.5679608,0.4344954,0.0134048,0.1200606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.6497359e-4,16.129,204.3171233,90,0,0,6.0273577,858.2813303,334.9514788,0.01,0.0068417
0.14,0.4820968,7.8882439,65.7336991,7.8882439,65.7336991,0,0,0,0,0,0,43.5,-120,9.8005949,0,0,0,0,2.7871917e4,4783.1737317,33.9755678,0.1090224,NaN,237.1461178,NaN,0.0235504,1.7363643e6,2105.6674,0.3818607,0.5609,0.5609,0.4274124,0.0134155,0.1200721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.3449943e-4,16.129,204.3171233,90,0,0,6.0268664,858.273289,334.951181,0.01,0.0071851
0.15,0.5642777,8.547976,65.9864356,8.547976,65.9864356,0,0,0,0,0,0,43.5,-120,9.8005946,0,0,0,0,2.7861373e4,4772.6306199,33.9659368,0.1090133,NaN,237.1106647,NaN,0.0255201,1.8815722e6,2111.9740667,0.443314,0.5545358,0.5545358,0.4210246,0.0134265,0.1200847,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.0429267e-4,16.129,204.3171233,90,0,0,6.0263322,858.2645473,334.9508573,0.01,0.0075334
0.16,0.6530685,9.2102309,66.2388143,9.2102309,66.2388143,0,0,0,0,0,0,43.5,-120,9.8005944,0,0,0,0,2.7850736e4,4761.9930451,33.9562125,0.1090042,NaN,237.0748667,NaN,0.0274973,2.0273323e6,2118.2627833,0.5092951,0.5487532,0.5487532,0.415217,0.0134379,0.1200983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.7435279e-4,16.129,204.3171233,90,0,0,6.0257551,858.2551025,334.9505076,0.01,0.0078967
0.17,0.7484944,9.8750038,66.490578,9.8750038,66.490578,0,0,0,0,0,0,43.5,-120,9.8005941,0,0,0,0,2.7840098e4,4751.3554702,33.946481,0.108995,NaN,237.0390414,NaN,0.029482,2.1736433e6,2124.53355,0.579818,0.543463,0.543463,0.4099003,0.0134497,0.120113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010447,16.129,204.3171233,90,0,0,6.0251348,858.2449519,334.9501317,0.01,0.0140982
0.18,0.8505807,10.5422949,66.7423704,10.5422949,66.7423704,0,0,0,0,0,0,43.5,-120,9.8005938,0,0,0,0,2.7829461e4,4740.7178954,33.9367423,0.1089858,NaN,237.0031887,NaN,0.0314743,2.3205051e6,2130.8043167,0.6548997,0.5385943,0.5385943,0.4050035,0.013462,0.1201288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011153,16.129,204.3171233,90,0,0,6.0244712,858.2340929,334.9497296,0.01,0.014527
0.19,0.9593525,11.212099,66.9937779,11.212099,66.9937779,0,0,0,0,0,0,43.5,-120,9.8005935,0,0,0,0,2.7818729e4,4729.9864079,33.9269105,0.1089766,NaN,236.9669916,NaN,0.033474,2.4679161e6,2137.0563833,0.7345586,0.5340902,0.5340902,0.4004698,0.0134747,0.1201457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011861,16.129,204.3171233,90,0,0,6.0237642,858.2225227,334.9493011,0.01,0.0148931
0.2,1.0748348,11.8844111,67.2445416,11.8844111,67.2445416,0,0,0,0,0,0,43.5,-120,9.8005932,0,0,0,0,2.7807998e4,4719.2549205,33.9170713,0.1089673,NaN,236.9307667,NaN,0.0354813,2.6158751e6,2143.28975,0.8188149,0.5299043,0.5299043,0.3962528,0.0134879,0.1201637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0012573,16.129,204.3171233,90,0,0,6.0230136,858.2102387,334.9488462,0.01,0.0152405
0.21,1.1970528,12.5592313,67.4953328,12.5592313,67.4953328,0,0,0,0,0,0,43.5,-120,9.8005928,0,0,0,0,2.7797266e4,4708.523433,33.9072248,0.1089581,NaN,236.8945138,NaN,0.037496,2.7643819e6,2149.5231167,0.9076912,0.5259984,0.5259984,0.392314,0.0135016,0.1201828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013286,16.129,204.3171233,90,0,0,6.0222192,858.1972382,334.9483648,0.01,0.0155912
0.22,1.3260315,13.2365544,67.7457099,13.2365544,67.7457099,0,0,0,0,0,0,43.5,-120,9.8005924,0,0,0,0,2.7786441e4,4697.6986065,33.8972853,0.1089487,NaN,236.8579172,NaN,0.0395183,2.9134349e6,2155.737,1.0012108,0.5223405,0.5223405,0.3886216,0.0135158,0.120203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014003,16.129,204.3171233,90,0,0,6.0213808,858.1835186,334.9478568,0.01,0.0159435
0.23,1.4617959,13.9163748,67.9954127,13.9163748,67.9954127,0,0,0,0,0,0,43.5,-120,9.800592,0,0,0,0,2.7775617e4,4686.87378,33.8873383,0.1089394,NaN,236.821292,NaN,0.041548,3.0630327e6,2161.9314,1.099398,0.5189036,0.5189036,0.3851487,0.0135305,0.1202244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014722,16.129,204.3171233,90,0,0,6.0204983,858.1690771,334.947322,0.01,0.0162971
0.24,1.604371,14.5986917,68.2449047,14.5986917,68.2449047,0,0,0,0,0,0,43.5,-120,9.8005916,0,0,0,0,2.7764792e4,4676.0489535,33.8773839,0.1089301,NaN,236.7846383,NaN,0.0435851,3.2131748e6,2168.1258,1.2088437,0.5184806,0.5184806,0.3846878,0.0135458,0.120247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0015444,16.129,204.3171233,90,0,0,6.0195716,858.1539112,334.9467604,0.01,0.0166441
0.25,1.7537817,15.2834976,68.4938836,15.2834976,68.4938836,0,0,0,0,0,0,43.5,-120,9.8005912,0,0,0,0,2.7753874e4,4665.1313843,33.8673366,0.1089206,NaN,236.7476417,NaN,0.0456297,3.3638594e6,2174.2999833,1.3249774,0.5185131,0.5185131,0.3846808,0.0135616,0.1202707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016168,16.129,204.3171233,90,0,0,6.0186004,858.1380182,334.9461719,0.01,0.0170998
0.26,1.9100529,15.9707865,68.7421213,15.9707865,68.7421213,0,0,0,0,0,0,43.5,-120,9.8005907,0,0,0,0,2.7742957e4,4654.2138151,33.8572817,0.1089112,NaN,236.7106159,NaN,0.0476817,3.5150847e6,2180.45395,1.4468954,0.518547,0.518547,0.3846735,0.013578,0.1202956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016896,16.129,204.3171233,90,0,0,6.0175847,858.1213954,334.9455563,0.01,0.0174585
0.27,2.0732094,16.6605581,68.9903437,16.6605581,68.9903437,0,0,0,0,0,0,43.5,-120,9.8005902,0,0,0,0,2.7732039e4,4643.2962458,33.8472192,0.1089018,NaN,236.6735609,NaN,0.0497412,3.6668505e6,2186.6079167,1.5746573,0.5185823,0.5185823,0.3846657,0.0135949,0.1203216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017625,16.129,204.3171233,90,0,0,6.0165241,858.1040402,334.9449136,0.01,0.0178435
0.28,2.243276,17.352806,69.2380556,17.352806,69.2380556,0,0,0,0,0,0,43.5,-120,9.8005897,0,0,0,0,2.7721029e4,4632.2865523,33.8370641,0.1088923,NaN,236.6361637,NaN,0.051808,3.8191551e6,2192.7409333,1.708322,0.518619,0.518619,0.3846577,0.0136124,0.1203489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018358,16.129,204.3171233,90,0,0,6.0154187,858.08595,334.9442437,0.01,0.0181995
0.29,2.4202775,18.0475238,69.4849932,18.0475238,69.4849932,0,0,0,0,0,0,43.5,-120,9.8005892,0,0,0,0,2.771002e4,4621.2768587,33.8269012,0.1088828,NaN,236.5987368,NaN,0.0538823,3.9719967e6,2198.853,1.8479482,0.5186572,0.5186572,0.3846492,0.0136306,0.1203774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019093,16.129,204.3171233,90,0,0,6.0142682,858.0671222,334.9435465,0.01,0.0185957
0.3,2.6042384,18.7447113,69.7319098,18.7447113,69.7319098,0,0,0,0,0,0,43.5,-120,9.8005887,0,0,0,0,2.769901e4,4610.2671651,33.8167305,0.1088733,NaN,236.5612801,NaN,0.0559639,4.125375e6,2204.9650667,1.9935963,0.5186969,0.5186969,0.3846404,0.0136493,0.1204072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001983,16.129,204.3171233,90,0,0,6.0130724,858.047554,334.9428219,0.01,0.0190503
0.31,2.7951836,19.4443618,69.9782817,19.4443618,69.9782817,0,0,0,0,0,0,43.5,-120,9.8005881,0,0,0,0,2.7687909e4,4599.1659883,33.8064675,0.1088638,NaN,236.5234821,NaN,0.0580529,4.2792883e6,2211.0554,2.1453255,0.518738,0.518738,0.3846313,0.0136686,0.1204381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002057,16.129,204.3171233,90,0,0,6.0118313,858.0272429,334.9420698,0.01,0.0195111
0.32,2.9931375,20.1464685,70.2238442,20.1464685,70.2238442,0,0,0,0,0,0,43.5,-120,9.8005875,0,0,0,0,2.7676808e4,4588.0648116,33.7961965,0.1088542,NaN,236.4856537,NaN,0.0601493,4.4337347e6,2217.124,2.303195,0.5187807,0.5187807,0.3846217,0.0136886,0.1204703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0021313,16.129,204.3171233,90,0,0,6.0105446,858.0061863,334.94129,0.01,0.0198507
0.33,3.1981248,20.8510311,70.4693797,20.8510311,70.4693797,0,0,0,0,0,0,43.5,-120,9.8005869,0,0,0,0,2.7665706e4,4576.9636348,33.7859176,0.1088446,NaN,236.447795,NaN,0.0622529,4.5887139e6,2223.1926,2.4672658,0.5188248,0.5188248,0.3846118,0.0137092,0.1205038,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022058,16.129,204.3171233,90,0,0,6.0092122,857.9843815,334.9404826,0.01,0.0202438
0.34,3.4101699,21.5580426,70.7143379,21.5580426,70.7143379,0,0,0,0,0,0,43.5,-120,9.8005863,0,0,0,0,2.7654514e4,4565.7716387,33.7755466,0.108835,NaN,236.4095957,NaN,0.064364,4.744224e6,2229.2387333,2.6375974,0.5188706,0.5188706,0.3846015,0.0137305,0.1205386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0022806,16.129,204.3171233,90,0,0,6.0078339,857.961826,334.9396473,0.01,0.0205965
0.35,3.6292974,22.2674958,70.9584531,22.2674958,70.9584531,0,0,0,0,0,0,43.5,-120,9.8005856,0,0,0,0,2.7643322e4,4554.5796427,33.7651675,0.1088253,NaN,236.3713656,NaN,0.0664823,4.9002632e6,2235.2624,2.8142495,0.5189178,0.5189178,0.3845909,0.0137524,0.1205746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0023557,16.129,204.3171233,90,0,0,6.0064096,857.9385171,334.9387842,0.01,0.0209387
0.36,3.8555316,22.9793904,71.2025351,22.9793904,71.2025351,0,0,0,0,0,0,43.5,-120,9.8005849,0,0,0,0,2.763213e4,4543.3876466,33.7547803,0.1088157,NaN,236.3331044,NaN,0.0686079,5.056831e6,2241.2860667,2.9972835,0.5189667,0.5189667,0.3845798,0.0137749,0.1206119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002431,16.129,204.3171233,90,0,0,6.004939,857.9144523,334.9378931,0.01,0.0212819
0.37,4.0888969,23.6937191,71.4460063,23.6937191,71.4460063,0,0,0,0,0,0,43.5,-120,9.8005842,0,0,0,0,2.7620848e4,4532.1055175,33.7443013,0.1088059,NaN,236.2945038,NaN,0.0707408,5.2139256e6,2247.2865167,3.1867595,0.5190171,0.5190171,0.3845684,0.0137982,0.1206506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0025066,16.129,204.3171233,90,0,0,6.0034222,857.8896289,334.9369738,0.01,0.0216226
0.38,4.3294177,24.4104743,71.6886001,24.4104743,71.6886001,0,0,0,0,0,0,43.5,-120,9.8005835,0,0,0,0,2.7609566e4,4520.8233884,33.733814,0.1087962,NaN,236.2558716,NaN,0.072881,5.3715449e6,2253.26375,3.3827374,0.5190692,0.5190692,0.3845566,0.0138221,0.1206905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0025824,16.129,204.3171233,90,0,0,6.0018588,857.8640444,334.9360264,0.01,0.021968
0.39,4.5771181,25.1296557,71.9311544,25.1296557,71.9311544,0,0,0,0,0,0,43.5,-120,9.8005828,0,0,0,0,2.7598284e4,4509.5412593,33.7233185,0.1087865,NaN,236.2172078,NaN,0.0750284,5.5296886e6,2259.2409833,3.5852793,0.5191228,0.5191228,0.3845443,0.0138467,0.1207318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0026585,16.129,204.3171233,90,0,0,6.0002487,857.8376961,334.9350507,0.01,0.0223188
0.4,4.8320225,25.8512555,72.173064,25.8512555,72.173064,0,0,0,0,0,0,43.5,-120,9.800582,0,0,0,0,2.7586913e4,4498.1697059,33.7127315,0.1087767,NaN,236.1782056,NaN,0.0771831,5.6883546e6,2265.19425,3.7944456,0.5191782,0.5191782,0.3845317,0.013872,0.1207744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0027348,16.129,204.3171233,90,0,0,5.9985919,857.8105816,334.9340467,0.01,0.0226697
0.41,5.0941549,26.5752659,72.4140616,26.5752659,72.4140616,0,0,0,0,0,0,43.5,-120,9.8005812,0,0,0,0,2.7575541e4,4486.7981525,33.702136,0.1087669,NaN,236.1391712,NaN,0.079345,5.8475409e6,2271.12355,4.0102965,0.5192351,0.5192351,0.3845187,0.013898,0.1208184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0028114,16.129,204.3171233,90,0,0,5.996888,857.7826982,334.9330141,0.01,0.0230181
0.42,5.3635394,27.3016866,72.6550132,27.3016866,72.6550132,0,0,0,0,0,0,43.5,-120,9.8005804,0,0,0,0,2.7564169e4,4475.4265991,33.6915321,0.1087571,NaN,236.1001046,NaN,0.0815141,6.007247e6,2277.05285,4.2328947,0.5192938,0.5192938,0.3845053,0.0139247,0.1208638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0028883,16.129,204.3171233,90,0,0,5.995137,857.7540435,334.931953,0.01,0.0233649
0.43,5.6402002,28.0305093,72.8952864,28.0305093,72.8952864,0,0,0,0,0,0,43.5,-120,9.8005796,0,0,0,0,2.7552709e4,4463.9663524,33.680837,0.1087472,NaN,236.0607006,NaN,0.0836904,6.1674708e6,2282.95745,4.462301,0.5193541,0.5193541,0.3844914,0.0139522,0.1209105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0029654,16.129,204.3171233,90,0,0,5.9933387,857.7246147,334.9308633,0.01,0.0238419
0.44,5.9241611,28.761726,73.1346134,28.761726,73.1346134,0,0,0,0,0,0,43.5,-120,9.8005788,0,0,0,0,2.7541249e4,4452.5061057,33.6701334,0.1087373,NaN,236.0212639,NaN,0.0858739,6.3282103e6,2288.83735,4.6985759,0.5194162,0.5194162,0.3844772,0.0139803,0.1209587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0030427,16.129,204.3171233,90,0,0,5.991493,857.6944094,334.9297447,0.01,0.0242576
0.45,6.2154462,29.4953362,73.3738879,29.4953362,73.3738879,0,0,0,0,0,0,43.5,-120,9.8005779,0,0,0,0,2.7529789e4,4441.0458589,33.6594212,0.1087274,NaN,235.9817943,NaN,0.0880646,6.4894649e6,2294.71725,4.9417827,0.51948,0.51948,0.3844625,0.0140093,0.1210082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0031203,16.129,204.3171233,90,0,0,5.9895996,857.663425,334.9285974,0.01,0.0247878
0.46,6.5140793,30.2313313,73.6124492,30.2313313,73.6124492,0,0,0,0,0,0,43.5,-120,9.800577,0,0,0,0,2.7518241e4,4429.4976722,33.648618,0.1087174,NaN,235.9419886,NaN,0.0902623,6.6512325e6,2300.5717,5.1919824,0.5195455,0.5195455,0.3844475,0.0140389,0.1210591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0031982,16.129,204.3171233,90,0,0,5.9876585,857.631659,334.927421,0.01,0.0253186
0.47,6.8200843,30.969703,73.8500293,30.969703,73.8500293,0,0,0,0,0,0,43.5,-120,9.8005761,0,0,0,0,2.7506692e4,4417.9494855,33.6378062,0.1087075,NaN,235.9021495,NaN,0.0924672,6.8135108e6,2306.4007,5.4492359,0.5196128,0.5196128,0.384432,0.0140693,0.1211115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0032763,16.129,204.3171233,90,0,0,5.9856695,857.5991088,334.9262157,0.01,0.0258376
0.48,7.1334849,31.7104507,74.08755,31.7104507,74.08755,0,0,0,0,0,0,43.5,-120,9.8005751,0,0,0,0,2.7495144e4,4406.4012988,33.6269856,0.1086975,NaN,235.862277,NaN,0.0946793,6.9762994e6,2312.2297,5.713607,0.5196819,0.5196819,0.384416,0.0141005,0.1211653,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0033547,16.129,204.3171233,90,0,0,5.9836323,857.565772,334.9249812,0.01,0.0262107
0.49,7.4543047,32.4535654,74.3243233,32.4535654,74.3243233,0,0,0,0,0,0,43.5,-120,9.8005742,0,0,0,0,2.7483509e4,4394.7659478,33.6160745,0.1086875,NaN,235.8220695,NaN,0.0968984,7.139596e6,2318.0325167,5.9851571,0.5197528,0.5197528,0.3843997,0.0141325,0.1212206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0034333,16.129,204.3171233,90,0,0,5.981547,857.531646,334.9237175,0.01,0.0265552
0.5,7.7825675,33.1990386,74.5600806,33.1990386,74.5600806,0,0,0,0,0,0,43.5,-120,9.8005732,0,0,0,0,2.7471873e4,4383.1305967,33.6051545,0.1086775,NaN,235.7818281,NaN,0.0991246,7.3033982e6,2323.80915,6.2639474,0.5198254,0.5198254,0.3843829,0.0141652,0.1212773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0035121,16.129,204.3171233,90,0,0,5.9794133,857.4967282,334.9224245,0.01,0.0269272
0.51,8.1182969,33.9468694,74.7957716,33.9468694,74.7957716,0,0,0,0,0,0,43.5,-120,9.8005722,0,0,0,0,2.7460238e4,4371.4952456,33.5942256,0.1086674,NaN,235.7415525,NaN,0.1013578,7.4677056e6,2329.5857833,6.5500422,0.5199,0.5199,0.3843657,0.0141988,0.1213355,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0035912,16.129,204.3171233,90,0,0,5.9772311,857.4610162,334.921102,0.01,0.0272738
0.52,8.4615162,34.6970488,75.0306804,34.6970488,75.0306804,0,0,0,0,0,0,43.5,-120,9.8005711,0,0,0,0,2.7448516e4,4359.7735277,33.5832066,0.1086573,NaN,235.7009434,NaN,0.1035981,7.6325158e6,2335.3355,6.8435031,0.5199763,0.5199763,0.384348,0.0142331,0.1213952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0036706,16.129,204.3171233,90,0,0,5.9750001,857.4245075,334.9197501,0.01,0.0276683
0.53,8.8122491,35.4495675,75.2645382,35.4495675,75.2645382,0,0,0,0,0,0,43.5,-120,9.8005701,0,0,0,0,2.7436795e4,4348.0518098,33.5721785,0.1086472,NaN,235.6602996,NaN,0.1058454,7.7978265e6,2341.0583,7.1443916,0.5200545,0.5200545,0.3843299,0.0142682,0.1214564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0037502,16.129,204.3171233,90,0,0,5.9727204,857.3871996,334.9183685,0.01,0.028087
0.54,9.1705189,36.2044249,75.4983227,36.2044249,75.4983227,0,0,0,0,0,0,43.5,-120,9.800569,0,0,0,0,2.7425073e4,4336.3300919,33.5611413,0.1086371,NaN,235.6196211,NaN,0.1080997,7.963637e6,2346.7811,7.4527728,0.5201346,0.5201346,0.3843113,0.0143042,0.1215191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0038301,16.129,204.3171233,90,0,0,5.9703916,857.34909,334.9169573,0.01,0.0285914
