# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
6.621,1335.262,227.483,-22.542,228.56,22.608,112.058,0.028,112.058,0.014,22.16,1.734,37.946,-113.032,9.79,0.021,-1.471e-8,0.002,1.892e-5,2.31e4,12.745,28.829,0.105,288.256,217.979,4.357,0.699,4.389e7,0,297.134,0.613,0.613,0.366,0.064,0.183,0.004,0.02,-4.901e-4,0,0,0,0,2.09e-5,0.026,16.129,204.317,82.789,0.021,6.706,-4.982,694.643,328.28,0.05,0.282
6.671,1346.608,226.36,-22.387,227.434,22.447,113.163,0.028,113.163,0.014,22.076,1.645,37.946,-113.032,9.79,0.004,-1.626e-8,0.002,7.257e-5,2.31e4,12.745,28.829,0.105,288.321,217.979,4.361,0.695,4.364e7,0,293.334,0.612,0.612,0.366,0.063,0.183,9.074e-4,0.004,-2.84e-4,0,0,0,0,2.874e-5,0.026,16.129,204.317,82.758,0.02,6.706,-5.056,693.657,328.235,0.05,0.283
6.721,1357.898,225.244,-22.235,226.316,22.29,114.265,0.029,114.265,0.014,21.996,1.557,37.946,-113.032,9.79,0.013,-1.85e-8,-0.002,4.041e-5,2.31e4,12.745,28.829,0.105,288.288,217.979,4.359,0.692,4.339e7,0,289.601,0.611,0.611,0.366,0.062,0.182,0.003,0.012,-3.85e-4,0,0,0,0,-2.605e-5,0.026,16.129,204.317,82.725,0.02,6.706,-5.129,692.676,328.191,0.05,0.285
6.771,1369.132,224.136,-22.083,225.206,22.134,115.363,0.029,115.363,0.015,21.92,1.493,37.946,-113.032,9.79,0.024,-1.889e-8,-0.001,2.32e-5,2.31e4,12.745,28.829,0.105,288.242,217.979,4.356,0.689,4.313e7,0,285.931,0.61,0.61,0.367,0.061,0.182,0.005,0.023,1.386e-4,0,0,0,0,-1.611e-5,0.026,16.129,204.317,82.697,0.021,6.706,-5.202,691.7,328.146,0.05,0.287
6.821,1380.311,223.036,-21.929,224.103,21.978,116.457,0.03,116.457,0.015,21.846,1.466,37.946,-113.032,9.79,0.027,-1.631e-8,-8.222e-4,9.337e-6,2.31e4,12.745,28.829,0.105,288.231,217.979,4.356,0.685,4.288e7,0,282.324,0.608,0.608,0.367,0.061,0.181,0.006,0.026,1.013e-4,0,0,0,0,-6.015e-6,0.026,16.129,204.317,82.677,0.022,6.706,-5.275,690.729,328.102,0.05,0.287
6.871,1391.436,221.943,-21.773,223.009,21.823,117.548,0.03,117.548,0.015,21.773,1.478,37.946,-113.032,9.79,0.021,-1.726e-8,-3.569e-4,1.916e-6,2.31e4,12.745,28.829,0.105,288.258,217.979,4.357,0.682,4.264e7,0,278.777,0.607,0.607,0.367,0.06,0.18,0.004,0.02,-2.205e-4,0,0,0,0,-1.144e-6,0.026,16.129,204.317,82.667,0.024,6.706,-5.347,689.762,328.059,0.05,0.288
6.921,1402.506,220.859,-21.616,221.922,21.669,118.634,0.031,118.634,0.015,21.698,1.515,37.946,-113.032,9.79,0.008,-1.799e-8,-6.328e-5,8.646e-6,2.31e4,12.745,28.829,0.105,288.309,217.979,4.36,0.679,4.239e7,0,275.289,0.606,0.606,0.367,0.059,0.18,0.002,0.007,4.732e-4,0,0,0,0,-3.633e-8,0.026,16.129,204.317,82.664,0.025,6.706,-5.419,688.8,328.015,0.05,0.289
6.971,1413.522,219.782,-21.46,220.843,21.517,119.717,0.032,119.717,0.015,21.621,1.559,37.946,-113.032,9.79,0.007,-1.773e-8,6.789e-5,5.366e-6,2.31e4,12.745,28.829,0.105,288.31,217.979,4.361,0.676,4.215e7,0,271.86,0.605,0.605,0.367,0.059,0.179,0.002,0.007,-1.806e-4,0,0,0,0,4.222e-8,0.025,16.129,204.317,82.664,0.025,6.706,-5.491,687.843,327.972,0.05,0.29
7.021,1424.484,218.713,-21.309,219.771,21.368,120.797,0.032,120.797,0.015,21.542,1.59,37.946,-113.032,9.79,0.019,-1.715e-8,3.161e-4,1.449e-5,2.31e4,12.745,28.829,0.105,288.263,217.979,4.358,0.672,4.19e7,0,268.486,0.604,0.604,0.367,0.058,0.179,0.004,0.018,-1.232e-4,0,0,0,0,9.242e-7,0.025,16.129,204.317,82.661,0.024,6.706,-5.562,686.89,327.928,0.05,0.291
7.071,1435.393,217.651,-21.164,218.706,21.224,121.872,0.033,121.872,0.015,21.462,1.595,37.946,-113.032,9.79,0.025,-1.822e-8,7.467e-4,1.302e-5,2.31e4,12.745,28.829,0.105,288.242,217.979,4.356,0.669,4.166e7,0,265.168,0.603,0.603,0.368,0.058,0.178,0.005,0.024,2.513e-4,0,0,0,0,5.208e-6,0.025,16.129,204.317,82.651,0.023,6.706,-5.633,685.943,327.885,0.05,0.292
7.121,1446.249,216.596,-21.024,217.649,21.083,122.943,0.033,122.943,0.015,21.383,1.568,37.946,-113.032,9.79,0.022,-1.655e-8,0.001,1.547e-5,2.31e4,12.745,28.829,0.105,288.253,217.979,4.357,0.666,4.143e7,0,261.903,0.602,0.602,0.368,0.057,0.178,0.005,0.021,-2.179e-4,0,0,0,0,1.322e-5,0.025,16.129,204.317,82.633,0.022,6.706,-5.703,684.999,327.843,0.05,0.293
7.171,1457.053,215.548,-20.891,216.599,20.946,124.01,0.034,124.01,0.016,21.306,1.517,37.946,-113.032,9.79,0.013,-1.84e-8,0.002,4.952e-5,2.31e4,12.745,28.829,0.105,288.29,217.979,4.359,0.663,4.119e7,0,258.689,0.601,0.601,0.368,0.056,0.177,0.003,0.012,-4.429e-4,0,0,0,0,2.162e-5,0.025,16.129,204.317,82.609,0.021,6.706,-5.774,684.061,327.8,0.05,0.294
7.221,1467.804,214.507,-20.761,215.555,20.812,125.073,0.034,125.073,0.016,21.232,1.455,37.946,-113.032,9.79,5.943e-4,-1.516e-8,0.001,0.001,2.31e4,12.745,28.829,0.105,288.339,217.979,4.362,0.66,4.096e7,0,255.527,0.6,0.6,0.368,0.056,0.177,1.284e-4,5.652e-4,2.787e-4,0,0,0,0,1.429e-5,0.025,16.129,204.317,82.58,0.021,6.706,-5.843,683.126,327.758,0.05,0.295
7.271,1478.504,213.472,-20.633,214.518,20.68,126.133,0.035,126.133,0.016,21.161,1.396,37.946,-113.032,9.79,0.012,-1.79e-8,-0.002,5.485e-5,2.31e4,12.745,28.829,0.105,288.296,217.979,4.36,0.657,4.072e7,0,252.415,0.599,0.599,0.368,0.055,0.176,0.002,0.011,2.473e-4,0,0,0,0,-2.266e-5,0.025,16.129,204.317,82.551,0.021,6.706,-5.913,682.197,327.716,0.05,0.296
7.321,1489.152,212.444,-20.504,213.488,20.549,127.19,0.036,127.19,0.016,21.092,1.353,37.946,-113.032,9.79,0.019,-1.449e-8,-0.001,9.537e-6,2.31e4,12.745,28.829,0.105,288.265,217.979,4.358,0.654,4.049e7,0,249.352,0.599,0.599,0.368,0.055,0.176,0.004,0.018,4.846e-4,0,0,0,0,-1.549e-5,0.025,16.129,204.317,82.526,0.023,6.706,-5.982,681.272,327.674,0.05,0.297
7.371,1499.748,211.422,-20.375,212.465,20.419,128.242,0.036,128.242,0.016,21.025,1.335,37.946,-113.032,9.79,0.021,-1.571e-8,-8.895e-4,2.678e-6,2.31e4,12.745,28.829,0.105,288.259,217.979,4.357,0.651,4.026e7,0,246.335,0.598,0.598,0.368,0.054,0.175,0.005,0.02,-2.362e-4,0,0,0,0,-7.828e-6,0.025,16.129,204.317,82.506,0.024,6.706,-6.051,680.351,327.632,0.05,0.298
7.421,1510.294,210.406,-20.245,211.447,20.289,129.292,0.037,129.292,0.016,20.958,1.339,37.946,-113.032,9.79,0.016,-1.936e-8,-5.647e-4,1.496e-5,2.31e4,12.745,28.829,0.105,288.278,217.979,4.359,0.648,4.004e7,0,243.365,0.597,0.597,0.369,0.054,0.175,0.004,0.016,-4.318e-4,0,0,0,0,-3.185e-6,0.024,16.129,204.317,82.494,0.026,6.706,-6.12,679.435,327.59,0.05,0.298
7.471,1520.789,209.397,-20.114,210.437,20.16,130.338,0.037,130.338,0.016,20.891,1.36,37.946,-113.032,9.79,0.007,-1.816e-8,-3.699e-4,-7.09e-6,2.31e4,12.745,28.829,0.105,288.316,217.979,4.361,0.645,3.981e7,0,240.441,0.596,0.596,0.369,0.053,0.174,0.001,0.007,2.463e-4,0,0,0,0,-1.379e-6,0.024,16.129,204.317,82.486,0.027,6.706,-6.188,678.523,327.549,0.05,0.299
7.521,1531.234,208.395,-19.985,209.432,20.033,131.381,0.038,131.381,0.017,20.822,1.386,37.946,-113.032,9.79,0.004,-1.747e-8,3.395e-4,-2.332e-5,2.31e4,12.745,28.829,0.105,288.326,217.979,4.362,0.642,3.959e7,0,237.561,0.595,0.595,0.369,0.053,0.174,9.245e-4,0.004,-1.162e-4,0,0,0,0,1.173e-6,0.024,16.129,204.317,82.48,0.027,6.706,-6.256,677.615,327.508,0.05,0.3
7.571,1541.629,207.399,-19.859,208.434,19.908,132.42,0.039,132.42,0.017,20.752,1.405,37.946,-113.032,9.79,0.014,-1.839e-8,4.954e-4,-4.137e-6,2.31e4,12.745,28.829,0.105,288.288,217.979,4.359,0.639,3.936e7,0,234.724,0.594,0.594,0.369,0.052,0.173,0.003,0.013,-3.381e-4,0,0,0,0,2.523e-6,0.024,16.129,204.317,82.472,0.027,6.706,-6.323,676.712,327.467,0.05,0.301
7.621,1551.974,206.409,-19.736,207.442,19.786,133.456,0.039,133.456,0.017,20.682,1.41,37.946,-113.032,9.79,0.019,-1.735e-8,7.657e-4,9.204e-6,2.31e4,12.745,28.829,0.105,288.267,217.979,4.358,0.636,3.914e7,0,231.929,0.593,0.593,0.369,0.052,0.173,0.004,0.018,-2.795e-4,0,0,0,0,6.083e-6,0.024,16.129,204.317,82.461,0.026,6.706,-6.391,675.813,327.426,0.05,0.302
7.671,1562.27,205.425,-19.617,206.456,19.667,134.489,0.04,134.489,0.017,20.611,1.396,37.946,-113.032,9.79,0.019,-1.652e-8,0.001,2.46e-5,2.31e4,12.745,28.829,0.105,288.267,217.979,4.358,0.633,3.892e7,0,229.176,0.593,0.593,0.369,0.051,0.172,0.004,0.018,-2.022e-4,0,0,0,0,1.221e-5,0.024,16.129,204.317,82.444,0.024,6.706,-6.457,674.918,327.386,0.05,0.302
7.721,1572.516,204.447,-19.503,205.476,19.551,135.517,0.04,135.517,0.017,20.542,1.365,37.946,-113.032,9.79,0.014,-1.505e-8,0.001,3.535e-5,2.31e4,12.745,28.829,0.105,288.288,217.979,4.359,0.63,3.871e7,0,226.463,0.592,0.592,0.369,0.051,0.172,0.003,0.013,1.637e-4,0,0,0,0,1.904e-5,0.024,16.129,204.317,82.422,0.023,6.706,-6.524,674.028,327.345,0.05,0.303
7.771,1582.714,203.475,-19.392,204.502,19.437,136.543,0.041,136.543,0.017,20.475,1.323,37.946,-113.032,9.79,0.005,-1.648e-8,0.001,1.097e-4,2.31e4,12.745,28.829,0.105,288.322,217.979,4.361,0.627,3.849e7,0,223.79,0.591,0.591,0.37,0.05,0.171,0.001,0.005,-3.824e-4,0,0,0,0,2.378e-5,0.024,16.129,204.317,82.396,0.023,6.706,-6.59,673.142,327.305,0.05,0.304
7.821,1592.864,202.508,-19.283,203.534,19.325,137.565,0.042,137.565,0.017,20.41,1.279,37.946,-113.032,9.79,0.004,-1.858e-8,-0.001,1.372e-4,2.31e4,12.745,28.829,0.105,288.325,217.979,4.361,0.624,3.828e7,0,221.156,0.59,0.59,0.37,0.05,0.171,9.541e-4,0.004,-4.294e-4,0,0,0,0,-2.404e-5,0.023,16.129,204.317,82.369,0.023,6.706,-6.656,672.26,327.265,0.05,0.305
7.871,1602.965,201.546,-19.174,202.571,19.214,138.584,0.042,138.584,0.017,20.347,1.242,37.946,-113.032,9.79,0.012,-2.001e-8,-0.001,5.117e-5,2.31e4,12.745,28.829,0.105,288.293,217.979,4.36,0.621,3.806e7,0,218.56,0.589,0.589,0.37,0.049,0.17,0.003,0.011,4.804e-4,0,0,0,0,-2.048e-5,0.023,16.129,204.317,82.343,0.024,6.706,-6.722,671.382,327.225,0.05,0.306
7.921,1613.019,200.59,-19.066,201.614,19.104,139.6,0.043,139.6,0.018,20.286,1.217,37.946,-113.032,9.79,0.016,-1.993e-8,-0.001,2.537e-5,2.31e4,12.745,28.829,0.105,288.276,217.979,4.358,0.619,3.785e7,0,216.002,0.589,0.589,0.37,0.049,0.17,0.004,0.016,1.59e-4,0,0,0,0,-1.468e-5,0.023,16.129,204.317,82.32,0.025,6.706,-6.787,670.509,327.186,0.05,0.307
7.971,1623.024,199.64,-18.957,200.662,18.995,140.612,0.043,140.613,0.018,20.225,1.207,37.946,-113.032,9.79,0.016,-1.78e-8,-9.043e-4,6.483e-6,2.31e4,12.745,28.829,0.105,288.278,217.979,4.359,0.616,3.764e7,0,213.479,0.588,0.588,0.37,0.048,0.169,0.003,0.014,-2.763e-4,0,0,0,0,-9.064e-6,0.023,16.129,204.317,82.301,0.027,6.706,-6.852,669.639,327.146,0.05,0.308
8.021,1632.983,198.695,-18.848,199.715,18.886,141.622,0.044,141.622,0.018,20.165,1.211,37.946,-113.032,9.79,0.011,-1.935e-8,-7.002e-4,5.542e-6,2.31e4,12.745,28.829,0.105,288.296,217.979,4.36,0.613,3.743e7,0,210.992,0.587,0.587,0.37,0.048,0.169,0.002,0.01,2.087e-4,0,0,0,0,-5.485e-6,0.023,16.129,204.317,82.287,0.028,6.706,-6.917,668.774,327.107,0.05,0.309
8.071,1642.894,197.755,-18.739,198.774,18.779,142.629,0.045,142.629,0.018,20.104,1.224,37.946,-113.032,9.79,0.004,-1.684e-8,-5.808e-4,-5.512e-5,2.31e4,12.745,28.829,0.105,288.324,217.979,4.361,0.61,3.722e7,0,208.541,0.586,0.586,0.37,0.048,0.168,8.196e-4,0.004,1.093e-4,0,0,0,0,-3.811e-6,0.023,16.129,204.317,82.276,0.029,6.706,-6.982,667.913,327.068,0.05,0.31
8.121,1652.758,196.821,-18.631,197.839,18.672,143.633,0.045,143.633,0.018,20.042,1.238,37.946,-113.032,9.789,0.004,-1.857e-8,5.911e-4,-3.433e-5,2.31e4,12.745,28.829,0.105,288.321,217.979,4.361,0.607,3.702e7,0,206.123,0.586,0.586,0.371,0.047,0.168,9.477e-4,0.004,3.766e-4,0,0,0,0,3.983e-6,0.023,16.129,204.317,82.266,0.029,6.706,-7.046,667.056,327.029,0.05,0.311
8.171,1662.576,195.892,-18.526,196.908,18.568,144.633,0.046,144.633,0.018,19.98,1.248,37.946,-113.032,9.789,0.011,-1.813e-8,7.153e-4,-2.077e-7,2.31e4,12.745,28.829,0.105,288.293,217.979,4.359,0.605,3.681e7,0,203.739,0.585,0.585,0.371,0.047,0.168,0.002,0.011,-3.675e-4,0,0,0,0,5.888e-6,0.023,16.129,204.317,82.254,0.029,6.706,-7.109,666.203,326.991,0.05,0.312
8.221,1672.348,194.968,-18.423,195.983,18.465,145.631,0.047,145.631,0.018,19.918,1.248,37.946,-113.032,9.789,0.015,-1.625e-8,9.068e-4,1.875e-5,2.31e4,12.745,28.829,0.105,288.276,217.979,4.358,0.602,3.661e7,0,201.388,0.584,0.584,0.371,0.046,0.167,0.003,0.014,-3.746e-4,0,0,0,0,9.553e-6,0.023,16.129,204.317,82.24,0.027,6.706,-7.173,665.354,326.952,0.05,0.313
8.271,1682.073,194.05,-18.323,195.063,18.365,146.625,0.047,146.625,0.018,19.855,1.237,37.946,-113.032,9.789,0.015,-1.632e-8,0.001,3.095e-5,2.31e4,12.745,28.829,0.105,288.275,217.979,4.358,0.599,3.641e7,0,199.07,0.584,0.584,0.371,0.046,0.167,0.003,0.014,1.947e-4,0,0,0,0,1.478e-5,0.023,16.129,204.317,82.221,0.026,6.706,-7.236,664.509,326.914,0.05,0.315
8.321,1691.753,193.136,-18.226,194.148,18.266,147.616,0.048,147.616,0.019,19.794,1.215,37.946,-113.032,9.789,0.012,-1.912e-8,0.001,5.276e-5,2.31e4,12.745,28.829,0.105,288.287,217.979,4.359,0.596,3.621e7,0,196.783,0.583,0.583,0.371,0.046,0.166,0.003,0.011,2.651e-4,0,0,0,0,2.042e-5,0.022,16.129,204.317,82.199,0.025,6.706,-7.299,663.668,326.876,0.05,0.316
8.371,1701.387,192.227,-18.131,193.237,18.17,148.604,0.049,148.604,0.019,19.734,1.187,37.946,-113.032,9.789,0.006,-1.694e-8,0.001,1.022e-4,2.31e4,12.745,28.829,0.105,288.309,217.979,4.361,0.594,3.601e7,0,194.527,0.582,0.582,0.371,0.045,0.166,0.001,0.005,-3.609e-4,0,0,0,0,2.467e-5,0.022,16.129,204.317,82.174,0.025,6.706,-7.362,662.831,326.838,0.05,0.318
8.421,1710.975,191.323,-18.038,192.332,18.075,149.59,0.049,149.59,0.019,19.676,1.156,37.946,-113.032,9.789,0.001,-1.848e-8,-0.001,4.743e-4,2.31e4,12.745,28.829,0.105,288.326,217.979,4.362,0.591,3.581e7,0,192.301,0.581,0.581,0.371,0.045,0.165,2.611e-4,0.001,-3.921e-4,0,0,0,0,-2.325e-5,0.022,16.129,204.317,82.148,0.025,6.706,-7.424,661.997,326.8,0.05,0.319
8.471,1720.519,190.423,-17.946,191.431,17.981,150.572,0.05,150.572,0.019,19.619,1.128,37.946,-113.032,9.789,0.007,-1.888e-8,-0.001,6.079e-5,2.31e4,12.745,28.829,0.105,288.3,217.979,4.36,0.588,3.562e7,0,190.106,0.581,0.581,0.371,0.044,0.165,0.002,0.007,-3.502e-4,0,0,0,0,-2.4e-5,0.022,16.129,204.317,82.122,0.026,6.706,-7.486,661.168,326.762,0.05,0.321
8.521,1730.018,189.528,-17.854,190.535,17.889,151.552,0.05,151.552,0.019,19.563,1.106,37.946,-113.032,9.789,0.011,-1.663e-8,-0.001,1.127e-5,2.31e4,12.745,28.829,0.105,288.282,217.979,4.359,0.586,3.542e7,0,187.939,0.58,0.58,0.372,0.044,0.165,0.002,0.011,-2.637e-4,0,0,0,0,-1.976e-5,0.022,16.129,204.317,82.098,0.028,6.706,-7.548,660.343,326.725,0.05,0.323
8.571,1739.472,188.638,-17.763,189.644,17.796,152.528,0.051,152.528,0.019,19.508,1.094,37.946,-113.032,9.789,0.012,-1.874e-8,-0.001,7.048e-6,2.31e4,12.745,28.829,0.105,288.276,217.979,4.358,0.583,3.523e7,0,185.802,0.58,0.58,0.372,0.044,0.164,0.003,0.011,1.416e-5,0,0,0,0,-1.505e-5,0.022,16.129,204.317,82.076,0.029,6.706,-7.609,659.521,326.688,0.05,0.324
8.621,1748.882,187.752,-17.671,188.757,17.705,153.502,0.052,153.502,0.019,19.453,1.09,37.946,-113.032,9.789,0.01,-1.864e-8,-9.556e-4,-2.834e-6,2.31e4,12.745,28.829,0.105,288.282,217.979,4.359,0.58,3.503e7,0,183.692,0.579,0.579,0.372,0.043,0.164,0.002,0.009,-1.152e-4,0,0,0,0,-1.143e-5,0.022,16.129,204.317,82.058,0.029,6.706,-7.67,658.704,326.651,0.05,0.326
8.671,1758.247,186.871,-17.579,187.875,17.613,154.474,0.052,154.474,0.019,19.399,1.093,37.946,-113.032,9.789,0.006,-1.963e-8,-8.41e-4,-7.166e-6,2.31e4,12.745,28.829,0.105,288.298,217.979,4.36,0.578,3.484e7,0,181.61,0.578,0.578,0.372,0.043,0.163,0.001,0.005,-2.515e-4,0,0,0,0,-8.937e-6,0.022,16.129,204.317,82.042,0.03,6.706,-7.731,657.89,326.614,0.05,0.327
8.721,1767.569,185.994,-17.489,186.997,17.524,155.442,0.053,155.442,0.02,19.344,1.099,37.946,-113.032,9.789,2.043e-4,-1.813e-8,0,0,2.31e4,12.745,28.829,0.105,288.318,217.979,4.361,0.575,3.465e7,0,179.564,0.578,0.578,0.372,0.043,0.163,4.382e-5,-9.994e-5,-6.533e-5,0,0,0,0,0,0.022,16.129,204.317,82.027,0.03,6.706,-7.792,657.109,326.577,0.05,0.329
8.771,1776.847,185.122,-17.4,186.124,17.435,156.408,0.054,156.408,0.02,19.289,1.105,37.946,-113.031,9.789,0.006,-1.846e-8,8.337e-4,-2.533e-5,2.31e4,12.745,28.829,0.105,288.295,217.979,4.36,0.572,3.447e7,0,177.547,0.577,0.577,0.372,0.042,0.163,0.001,0.005,-4.131e-4,0,0,0,0,8.947e-6,0.021,16.129,204.317,82.013,0.03,6.706,-7.852,656.343,326.54,0.05,0.33
8.821,1786.081,184.254,-17.313,185.255,17.348,157.371,0.054,157.371,0.02,19.233,1.107,37.946,-113.031,9.789,0.01,-1.896e-8,9.424e-4,-4.918e-6,2.31e4,12.745,28.829,0.105,288.274,217.979,4.358,0.57,3.428e7,0,175.556,0.576,0.576,0.372,0.042,0.162,0.002,0.009,-4.78e-4,0,0,0,0,1.154e-5,0.021,16.129,204.317,81.997,0.03,6.706,-7.912,655.582,326.504,0.05,0.332
8.871,1795.272,183.39,-17.227,184.39,17.263,158.331,0.055,158.331,0.02,19.178,1.103,37.946,-113.031,9.789,0.012,-1.851e-8,0.001,-4.75e-6,2.31e4,12.745,28.829,0.105,288.262,217.979,4.358,0.567,3.41e7,0,173.59,0.576,0.576,0.372,0.042,0.162,0.003,0.011,3.336e-4,0,0,0,0,1.513e-5,0.021,16.129,204.317,81.979,0.03,6.706,-7.972,654.824,326.468,0.05,0.333
8.921,1804.42,182.531,-17.144,183.53,17.179,159.289,0.056,159.289,0.02,19.123,1.093,37.946,-113.031,9.789,0.012,-1.638e-8,0.001,8.126e-7,2.31e4,12.745,28.829,0.105,288.261,217.979,4.357,0.565,3.391e7,0,171.65,0.575,0.575,0.372,0.041,0.161,0.003,0.011,2.588e-4,0,0,0,0,2.003e-5,0.021,16.129,204.317,81.958,0.03,6.706,-8.031,654.069,326.432,0.05,0.334
8.971,1813.525,181.676,-17.062,182.674,17.096,160.244,0.056,160.244,0.02,19.069,1.077,37.946,-113.031,9.789,0.009,-1.643e-8,0.001,2.72e-6,2.31e4,12.745,28.829,0.105,288.268,217.979,4.358,0.562,3.373e7,0,169.734,0.575,0.575,0.373,0.041,0.161,0.002,0.008,-4.218e-4,0,0,0,0,2.479e-5,0.021,16.129,204.317,81.934,0.03,6.706,-8.091,653.318,326.396,0.05,0.339
9.021,1822.588,180.825,-16.982,181.822,17.015,161.196,0.057,161.196,0.02,19.016,1.056,37.946,-113.031,9.789,0.005,-1.684e-8,0.001,6.828e-6,2.31e4,12.745,28.829,0.105,288.283,217.979,4.359,0.56,3.355e7,0,167.842,0.574,0.574,0.373,0.041,0.161,0.001,0.005,-4.319e-4,0,0,0,0,2.798e-5,0.021,16.129,204.317,81.909,0.03,6.706,-8.15,652.571,326.36,0.05,0.34
9.071,1831.608,179.978,-16.904,180.974,16.935,162.145,0.058,162.145,0.02,18.963,1.035,37.946,-113.031,9.789,2.56e-4,-1.926e-8,0,0,2.31e4,12.745,28.829,0.105,288.297,217.979,4.36,0.557,3.337e7,0,165.974,0.574,0.574,0.373,0.04,0.16,5.485e-5,6.464e-4,2.749e-4,0,0,0,0,0,0.021,16.129,204.317,81.883,0.03,6.706,-8.208,651.827,326.325,0.05,0.341
9.121,1840.586,179.134,-16.826,180.13,16.856,163.092,0.058,163.092,0.021,18.912,1.014,37.946,-113.031,9.789,0.005,-1.807e-8,-0.001,8.89e-6,2.31e4,12.745,28.829,0.105,288.275,217.979,4.358,0.555,3.319e7,0,164.129,0.573,0.573,0.373,0.04,0.16,0.001,0.005,-3.686e-4,0,0,0,0,-2.849e-5,0.021,16.129,204.317,81.856,0.03,6.706,-8.267,651.086,326.289,0.05,0.342
9.171,1849.521,178.295,-16.749,179.29,16.778,164.036,0.059,164.036,0.021,18.862,0.997,37.946,-113.031,9.789,0.008,-1.967e-8,-0.001,1.242e-5,2.31e4,12.745,28.829,0.105,288.258,217.979,4.357,0.552,3.301e7,0,162.306,0.572,0.572,0.373,0.04,0.16,0.002,0.007,-3.162e-4,0,0,0,0,-2.586e-5,0.021,16.129,204.317,81.831,0.031,6.706,-8.325,650.349,326.254,0.05,0.344
9.221,1858.415,177.46,-16.672,178.454,16.701,164.978,0.06,164.978,0.021,18.812,0.986,37.946,-113.031,9.789,0.01,-1.94e-8,-0.001,3.433e-7,2.31e4,12.745,28.829,0.105,288.248,217.979,4.357,0.55,3.283e7,0,160.507,0.572,0.572,0.373,0.039,0.159,0.002,0.01,-5.001e-5,0,0,0,0,-2.232e-5,0.021,16.129,204.317,81.808,0.032,6.706,-8.382,649.616,326.219,0.05,0.345
9.271,1867.267,176.628,-16.595,177.622,16.624,165.918,0.061,165.918,0.021,18.763,0.979,37.946,-113.031,9.789,0.009,-1.822e-8,-0.001,-1.087e-5,2.31e4,12.745,28.829,0.105,288.248,217.979,4.357,0.547,3.266e7,0,158.729,0.571,0.571,0.373,0.039,0.159,0.002,0.008,1.771e-4,0,0,0,0,-1.875e-5,0.02,16.129,204.317,81.786,0.032,6.706,-8.44,648.886,326.184,0.05,0.345
9.321,1876.078,175.8,-16.518,176.793,16.547,166.855,0.061,166.855,0.021,18.714,0.978,37.946,-113.031,9.789,0.006,-1.871e-8,-0.001,-5.133e-6,2.31e4,12.745,28.829,0.105,288.254,217.979,4.357,0.545,3.248e7,0,156.974,0.571,0.571,0.373,0.039,0.159,0.001,0.006,1.969e-5,0,0,0,0,-1.599e-5,0.02,16.129,204.317,81.766,0.032,6.706,-8.497,648.159,326.15,0.05,0.346
9.371,1884.847,174.976,-16.442,175.969,16.471,167.789,0.062,167.789,0.021,18.665,0.979,37.946,-113.031,9.789,0.002,-1.868e-8,-0.001,-1.053e-5,2.31e4,12.745,28.829,0.105,288.265,217.979,4.358,0.542,3.231e7,0,155.239,0.57,0.57,0.373,0.039,0.158,4.935e-4,0.002,4.069e-4,0,0,0,0,-1.473e-5,0.02,16.129,204.317,81.748,0.032,6.706,-8.554,647.436,326.115,0.05,0.348
9.421,1893.576,174.156,-16.367,175.148,16.396,168.721,0.063,168.721,0.021,18.616,0.981,37.946,-113.031,9.789,0.002,-1.842e-8,0.001,1.042e-6,2.31e4,12.745,28.829,0.105,288.261,217.979,4.358,0.54,3.213e7,0,153.526,0.57,0.57,0.374,0.038,0.158,4.483e-4,0.002,-3.818e-4,0,0,0,0,1.48e-5,0.02,16.129,204.317,81.729,0.032,6.706,-8.611,646.716,326.081,0.05,0.349
9.471,1902.263,173.339,-16.292,174.331,16.322,169.651,0.063,169.651,0.021,18.567,0.982,37.946,-113.031,9.789,0.006,-1.874e-8,0.001,7.209e-6,2.31e4,12.745,28.829,0.105,288.241,217.979,4.356,0.537,3.196e7,0,151.833,0.569,0.569,0.374,0.038,0.158,0.001,0.006,3.378e-4,0,0,0,0,1.63e-5,0.02,16.129,204.317,81.711,0.032,6.706,-8.667,645.999,326.046,0.05,0.35
