32.3420,62.66,-4.34,-0.36,0.52,8.86,1
32.4420,62.64,-4.36,-0.25,0.49,8.86,1
32.5420,62.67,-4.33,0.32,0.28,8.86,1
32.6420,62.67,-4.33,-0.02,0.62,8.86,1
32.7430,62.75,-4.25,0.67,0.43,8.86,1
32.8430,62.74,-4.26,-0.06,0.36,8.86,1
32.9440,62.72,-4.28,-0.21,0.24,8.86,1
33.0440,62.71,-4.29,-0.10,0.46,8.86,1
33.1450,62.71,-4.29,0.01,0.35,8.86,1
33.2460,62.64,-4.36,-0.55,0.40,8.86,1
33.3460,62.56,-4.44,-0.71,0.27,8.86,1
33.4470,62.45,-4.55,-0.95,0.12,8.86,1
33.5440,62.32,-4.68,-1.11,0.51,8.86,1
33.6450,62.18,-4.82,-1.28,0.38,8.86,1
33.7460,62.07,-4.93,-0.91,0.39,8.86,1
33.8470,61.96,-5.04,-0.92,0.37,8.86,1
33.9480,61.88,-5.12,-0.70,0.43,8.86,1
34.0490,61.81,-5.19,-0.61,0.43,8.86,1
34.1500,61.80,-5.20,-0.06,0.42,8.86,1
34.2510,61.77,-5.23,-0.29,0.41,8.86,1
34.3520,61.76,-5.24,-0.06,0.48,8.86,1
34.4530,61.79,-5.21,0.21,0.43,8.86,1
34.5540,61.81,-5.19,0.20,0.35,8.86,1
34.6550,61.79,-5.21,-0.17,0.48,8.86,1
34.7560,61.77,-5.23,-0.20,0.39,8.86,1
34.8600,61.74,-5.26,-0.25,0.52,8.86,1
34.9600,61.78,-5.22,0.40,0.42,8.86,1
35.0600,61.82,-5.18,0.35,0.43,8.86,1
35.1600,61.86,-5.14,0.30,0.42,8.86,1
35.2600,61.88,-5.12,0.20,0.34,8.86,1
35.3600,61.92,-5.08,0.31,0.38,8.86,1
35.4600,61.93,-5.07,0.08,0.42,8.86,1
35.5630,61.94,-5.06,0.08,0.43,8.86,1
35.6630,61.96,-5.04,0.21,0.40,8.86,1
35.7630,61.97,-5.03,0.07,0.41,8.86,1
35.8630,62.00,-5.00,0.25,0.45,8.86,1
35.9630,61.99,-5.01,-0.07,0.39,8.86,1
36.0640,62.03,-4.97,0.38,0.47,8.86,1
36.1680,62.09,-4.91,0.46,0.42,8.86,1
36.2680,62.16,-4.84,0.60,0.37,8.86,1
36.3680,62.20,-4.80,0.41,0.37,8.86,1
36.4680,62.27,-4.73,0.61,0.41,8.86,1
36.5680,62.32,-4.68,0.43,0.35,8.86,1
36.6680,62.36,-4.64,0.33,0.42,8.86,1
36.7690,62.34,-4.66,-0.24,0.41,8.86,1
36.8690,62.30,-4.70,-0.33,0.42,8.86,1
36.9700,62.23,-4.77,-0.60,0.41,8.86,1
37.0710,62.22,-4.78,-0.10,0.41,8.86,1
37.1710,62.17,-4.83,-0.41,0.28,8.86,1
37.2720,62.08,-4.92,-0.77,0.41,8.86,1
37.3730,61.99,-5.01,-0.74,0.38,8.86,1
37.4770,61.99,-5.01,0.01,0.41,8.86,1
37.5770,61.96,-5.04,-0.28,0.42,8.86,1
37.6770,61.90,-5.10,-0.56,0.50,8.86,1
37.7770,61.90,-5.10,0.03,0.38,8.86,1
37.8770,61.93,-5.07,0.26,0.41,8.86,1
37.9780,61.93,-5.07,0.00,0.36,8.86,1
38.0780,61.90,-5.10,-0.25,0.43,8.86,1
38.1780,61.87,-5.13,-0.28,0.42,8.86,1
38.2790,61.84,-5.16,-0.23,0.48,8.86,1
38.3790,61.77,-5.23,-0.59,0.42,8.86,1
38.4800,61.73,-5.27,-0.39,0.40,8.86,1
38.5810,61.72,-5.28,-0.10,0.43,8.86,1
38.6810,61.69,-5.31,-0.21,0.38,8.86,1
38.7820,61.67,-5.33,-0.21,0.40,8.86,1
38.8860,61.62,-5.38,-0.44,0.44,8.86,1
38.9860,61.55,-5.45,-0.60,0.42,8.86,1
39.0860,61.57,-5.43,0.21,0.41,8.86,1
39.1860,61.56,-5.44,-0.13,0.42,8.86,1
39.2860,61.52,-5.48,-0.35,0.42,8.86,1
39.3860,61.47,-5.53,-0.42,0.41,8.86,1
39.4860,61.41,-5.59,-0.51,0.41,8.86,1
39.5870,61.38,-5.62,-0.27,0.43,8.86,1
39.6880,61.33,-5.67,-0.43,0.40,8.86,1
39.7880,61.29,-5.71,-0.31,0.39,8.86,1
39.8890,61.29,-5.71,-0.01,0.41,8.86,1
39.9900,61.32,-5.68,0.21,0.41,8.86,1
40.0900,61.34,-5.66,0.19,0.40,8.86,1
40.1940,61.44,-5.56,0.87,0.42,8.86,1
40.2940,61.44,-5.56,0.01,0.40,8.86,1
40.3940,61.54,-5.46,0.87,0.39,8.86,1
40.4940,61.56,-5.44,0.17,0.43,8.86,1
40.5940,61.60,-5.40,0.35,0.40,8.86,1
40.6940,61.65,-5.35,0.40,0.41,8.86,1
40.7950,61.69,-5.31,0.36,0.41,8.86,1
40.8960,61.72,-5.28,0.28,0.42,8.86,1
40.9960,61.76,-5.24,0.30,0.40,8.86,1
41.0970,61.77,-5.23,0.13,0.39,8.86,1
41.1980,61.77,-5.23,-0.02,0.43,8.86,1
41.2980,61.73,-5.27,-0.33,0.41,8.86,1
41.3990,61.73,-5.27,0.00,0.40,8.86,1
41.5030,61.72,-5.28,-0.14,0.39,8.86,1
41.6030,61.71,-5.29,-0.07,0.41,8.86,1
41.7030,61.67,-5.33,-0.35,0.39,8.86,1
41.8030,61.59,-5.41,-0.68,0.38,8.86,1
41.9030,61.52,-5.48,-0.62,0.41,8.86,1
42.0030,61.50,-5.50,-0.12,0.42,8.86,1
42.1040,61.41,-5.59,-0.78,0.41,8.86,1
42.2040,61.39,-5.61,-0.21,0.41,8.86,1
42.3050,61.35,-5.65,-0.31,0.41,8.86,1
42.4050,61.33,-5.67,-0.16,0.39,8.86,1
42.5060,61.29,-5.71,-0.39,0.41,8.86,1
42.6070,61.25,-5.75,-0.34,0.40,8.86,1
42.7070,61.23,-5.77,-0.17,0.41,8.86,1
42.8110,61.20,-5.80,-0.25,0.39,8.86,1
42.9110,61.17,-5.83,-0.24,0.45,8.86,1
43.0110,61.16,-5.84,-0.07,0.39,8.86,1
