11.9410,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
11.9750,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.0120,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.0460,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.0810,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.1160,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.1560,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.1900,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.2270,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.2610,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.2970,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.3310,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.3670,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.4030,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.4390,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.4730,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.5110,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.5460,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.5800,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.6140,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.6490,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.6840,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.7190,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.7530,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.7890,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.8230,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.8610,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.8960,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.9310,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
12.9660,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.0000,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.0340,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.0690,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.1040,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.1400,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.1740,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.2140,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.2480,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.2840,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.3180,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.3550,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.3900,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.4250,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.4590,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.4960,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.5300,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.5680,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.6020,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.6360,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.6710,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.7050,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.7410,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.7760,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.8110,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.8450,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.8810,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.9210,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.9560,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
13.9900,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
14.0270,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
14.0620,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
14.0970,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
14.1310,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
14.1670,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
14.2020,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
14.2370,67.00,0.00,0.00,0.00,8.86,1,-226.41,-0.00
