8.0000,1789.28,1722.28,217.16,-0.45,8.86,1
8.1120,64.08,-2.92,-515.80,-0.47,8.86,1
8.2160,64.13,-2.87,0.41,-0.48,8.86,1
8.3220,64.17,-2.83,0.36,-0.47,8.86,1
8.4260,64.25,-2.75,0.62,-0.46,8.86,1
8.5320,64.31,-2.69,0.52,-0.46,8.86,1
8.6370,64.34,-2.66,0.23,-0.47,8.86,1
8.7410,64.41,-2.59,0.62,-0.43,8.86,1
8.8460,64.41,-2.59,-0.05,-0.45,8.86,1
8.9500,64.41,-2.59,0.05,-0.48,8.86,1
9.0560,64.42,-2.58,0.06,-0.44,8.86,1
9.1600,64.37,-2.63,-0.37,-0.46,8.86,1
9.2660,64.43,-2.57,0.43,-0.49,8.86,1
9.3710,64.44,-2.56,0.10,-0.47,8.86,1
9.4810,64.48,-2.52,0.31,-0.48,8.86,1
9.5860,64.49,-2.51,0.09,-0.44,8.86,1
9.6930,64.47,-2.53,-0.14,-0.35,8.86,1
9.7970,64.48,-2.52,0.10,-0.44,8.86,1
9.9010,64.48,-2.52,0.01,-0.41,8.86,1
10.0050,64.50,-2.50,0.12,-0.46,8.86,1
10.1090,64.53,-2.47,0.23,-0.54,8.86,1
10.2140,64.52,-2.48,-0.06,-0.47,8.86,1
10.3180,64.58,-2.42,0.50,-0.37,8.86,1
10.4240,64.55,-2.45,-0.22,-0.48,8.86,1
10.5290,64.54,-2.46,-0.07,-0.92,8.86,1
10.6350,64.56,-2.44,0.16,-1.47,8.86,1
10.7400,64.56,-2.44,0.01,0.76,8.86,1
10.8500,64.54,-2.46,-0.16,-0.26,8.86,1
10.9540,64.55,-2.45,0.04,-1.35,8.86,1
11.0580,64.56,-2.44,0.10,-0.57,8.86,1
11.1620,64.53,-2.47,-0.26,0.48,8.86,1
11.2660,64.52,-2.48,-0.10,-0.73,8.86,1
11.3720,64.51,-2.49,-0.03,0.15,8.86,1
11.4760,64.53,-2.47,0.13,-1.58,8.86,1
11.5820,64.54,-2.46,0.11,-0.46,8.86,1
11.6870,64.53,-2.47,-0.10,-1.50,8.86,1
11.7930,64.52,-2.48,-0.10,-0.93,8.86,1
11.8970,64.47,-2.53,-0.41,0.91,8.86,1
12.0030,64.44,-2.56,-0.22,0.02,8.86,1
12.1080,64.41,-2.59,-0.26,0.61,8.86,1
12.2160,64.43,-2.57,0.13,-0.64,8.86,1
12.3200,64.45,-2.55,0.16,-0.89,8.86,1
12.4240,64.43,-2.57,-0.10,-0.09,8.86,1
12.5290,64.43,-2.57,-0.08,0.05,8.86,1
12.6350,64.45,-2.55,0.21,-1.74,8.86,1
12.7400,64.40,-2.60,-0.44,-0.17,8.86,1
12.8440,64.41,-2.59,0.09,8.46,8.86,1
12.9500,64.38,-2.62,-0.23,14.54,8.86,1
13.0930,64.35,-2.65,-0.18,-4.20,8.86,2
13.2350,64.37,-2.63,0.13,-9.51,8.86,3
