7.9490,1789.28,1722.28,218.48,0.34,8.86,1
8.0560,61.54,-5.46,-517.48,0.41,8.86,1
8.1570,61.58,-5.42,0.32,0.39,8.86,1
8.2580,61.65,-5.35,0.57,0.39,8.86,1
8.3580,61.71,-5.29,0.55,0.39,8.86,1
8.4590,61.77,-5.23,0.55,0.42,8.86,1
8.5600,61.85,-5.15,0.63,0.40,8.86,1
8.6600,61.85,-5.15,0.03,0.34,8.86,1
8.7610,61.90,-5.10,0.41,0.30,8.86,1
8.8620,61.95,-5.05,0.42,0.40,8.86,1
8.9630,61.96,-5.04,0.13,0.37,8.86,1
9.0630,61.97,-5.03,0.08,0.39,8.86,1
9.1640,62.03,-4.97,0.46,0.41,8.86,1
9.2640,62.04,-4.96,0.11,0.41,8.86,1
9.3680,62.07,-4.93,0.21,0.51,8.86,1
9.4680,62.09,-4.91,0.20,0.33,8.86,1
9.5680,62.17,-4.83,0.74,0.43,8.86,1
9.6680,62.25,-4.75,0.68,0.57,8.86,1
9.7680,62.20,-4.80,-0.46,0.32,8.86,1
9.8690,62.21,-4.79,0.05,0.48,8.86,1
9.9690,62.25,-4.75,0.39,0.36,8.86,1
10.0700,62.32,-4.68,0.60,0.46,8.86,1
10.1710,62.35,-4.65,0.27,0.49,8.86,1
10.2710,62.41,-4.59,0.52,0.41,8.86,1
10.3720,62.50,-4.50,0.78,0.38,8.86,1
10.4730,62.52,-4.48,0.18,0.44,8.86,1
10.5730,62.54,-4.46,0.15,0.47,8.86,1
10.6740,62.58,-4.42,0.36,0.47,8.86,1
10.7780,62.69,-4.31,0.92,0.56,8.86,1
10.8780,62.79,-4.21,0.86,0.49,8.86,1
10.9780,62.95,-4.05,1.35,0.30,8.86,1
11.0790,63.05,-3.95,0.82,0.26,8.86,1
11.1790,63.06,-3.94,0.15,0.37,8.86,1
11.2790,63.08,-3.92,0.15,0.24,8.86,1
11.3790,63.04,-3.96,-0.38,0.33,8.86,1
11.4800,63.05,-3.95,0.10,0.29,8.86,1
11.5800,63.15,-3.85,0.89,0.42,8.86,1
11.6810,63.26,-3.74,0.95,0.52,8.86,1
11.7820,63.32,-3.68,0.48,0.39,8.86,1
11.8830,63.43,-3.57,0.95,0.55,8.86,1
11.9830,63.54,-3.46,0.97,0.41,8.86,1
12.0870,63.67,-3.33,1.05,0.45,8.86,1
12.1870,63.66,-3.34,-0.09,0.36,8.86,1
12.2870,63.67,-3.33,0.11,0.32,8.86,1
12.3870,63.48,-3.52,-1.62,0.36,8.86,1
12.4870,63.26,-3.74,-1.88,0.35,8.86,1
12.5870,63.25,-3.75,-0.12,0.46,8.86,1
12.6880,63.30,-3.70,0.45,0.58,8.86,1
12.7890,63.37,-3.63,0.57,0.53,8.86,1
12.8900,63.30,-3.70,-0.59,0.45,8.86,1
12.9900,63.27,-3.73,-0.22,0.47,8.86,1
13.0910,63.29,-3.71,0.15,0.53,8.86,1
13.1920,63.35,-3.65,0.53,0.20,8.86,1
13.2920,63.41,-3.59,0.50,0.39,8.86,1
13.3930,63.37,-3.63,-0.39,0.27,8.86,1
13.4890,63.33,-3.67,-0.31,0.56,8.86,1
13.5890,63.24,-3.76,-0.76,0.88,8.86,1
13.6890,63.23,-3.77,-0.11,0.15,8.86,1
13.7900,63.14,-3.86,-0.77,0.20,8.86,1
13.8900,63.03,-3.97,-0.99,0.25,8.86,1
13.9900,62.98,-4.02,-0.39,0.36,8.86,1
14.0900,62.87,-4.13,-0.94,0.54,8.86,1
14.1910,62.90,-4.10,0.28,0.31,8.86,1
14.2910,62.90,-4.10,-0.06,0.51,8.86,1
14.3910,62.82,-4.18,-0.65,0.36,8.86,1
14.4910,62.83,-4.17,0.06,0.58,8.86,1
14.5920,62.92,-4.08,0.74,0.43,8.86,1
14.6920,62.91,-4.09,-0.06,0.43,8.86,1
14.7970,63.01,-3.99,0.86,0.15,8.86,1
14.8970,63.33,-3.67,2.75,0.22,8.86,1
14.9970,63.45,-3.55,1.02,0.34,8.86,1
15.0970,63.38,-3.62,-0.58,0.22,8.86,1
15.1970,63.32,-3.68,-0.56,0.52,8.86,1
15.2970,63.14,-3.86,-1.58,0.42,8.86,1
15.3970,63.03,-3.97,-0.96,0.41,8.86,1
15.4980,63.02,-3.98,-0.06,0.46,8.86,1
15.5980,62.96,-4.04,-0.48,0.35,8.86,1
15.6990,62.89,-4.11,-0.64,0.45,8.86,1
15.8000,62.86,-4.14,-0.28,0.35,8.86,1
15.9000,62.69,-4.31,-1.45,0.36,8.86,1
16.0010,62.66,-4.34,-0.24,0.35,8.86,1
16.1060,62.68,-4.32,0.20,0.48,8.86,1
16.2070,62.71,-4.29,0.24,0.57,8.86,1
16.3080,62.67,-4.33,-0.31,0.53,8.86,1
16.4090,62.69,-4.31,0.10,0.26,8.86,1
16.5100,62.61,-4.39,-0.62,0.50,8.86,1
16.6110,62.63,-4.37,0.14,0.30,8.86,1
16.7120,62.63,-4.37,-0.03,0.33,8.86,1
16.8130,62.63,-4.37,0.00,0.49,8.86,1
16.9140,62.62,-4.38,-0.10,0.40,8.86,1
17.0150,62.58,-4.42,-0.28,0.51,8.86,1
17.1160,62.60,-4.40,0.15,0.51,8.86,1
17.2170,62.59,-4.41,-0.08,0.23,8.86,1
17.3190,62.61,-4.39,0.14,0.40,8.86,1
17.4220,62.57,-4.43,-0.28,0.25,8.86,1
17.5220,62.56,-4.44,-0.10,0.44,8.86,1
17.6220,62.54,-4.46,-0.20,0.46,8.86,1
17.7230,62.50,-4.50,-0.35,0.51,8.86,1
17.8240,62.39,-4.61,-0.98,0.28,8.86,1
17.9240,62.31,-4.69,-0.65,0.47,8.86,1
18.0250,62.22,-4.78,-0.82,0.31,8.86,1
18.1260,62.18,-4.82,-0.33,0.33,8.86,1
18.2270,62.17,-4.83,-0.09,0.32,8.86,1
18.3270,62.16,-4.84,-0.10,0.33,8.86,1
